07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at com.android.org.conscrypt.TrustManagerImpl.checkTrustedRecursive(TrustManagerImpl.java:549)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at com.android.org.conscrypt.TrustManagerImpl.checkTrustedRecursive(TrustManagerImpl.java:508)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at com.android.org.conscrypt.TrustManagerImpl.checkTrustedRecursive(TrustManagerImpl.java:508)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at com.android.org.conscrypt.TrustManagerImpl.checkTrustedRecursive(TrustManagerImpl.java:508)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at com.android.org.conscrypt.TrustManagerImpl.checkTrusted(TrustManagerImpl.java:401)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at com.android.org.conscrypt.TrustManagerImpl.checkTrusted(TrustManagerImpl.java:375)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at com.android.org.conscrypt.TrustManagerImpl.getTrustedChainForServer(TrustManagerImpl.java:304)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at android.security.net.config.NetworkSecurityTrustManager.checkServerTrusted(NetworkSecurityTrustManager.java:94)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at android.security.net.config.RootTrustManager.checkServerTrusted(RootTrustManager.java:88)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.Platform$$ExternalSyntheticApiModelOutline0.m$1(D8$$SyntheticClass:0)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngineSocket$2.checkServerTrusted(ConscryptEngineSocket.java:156)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at java.lang.reflect.Method.invoke(Native Method)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.Platform.checkTrusted(Platform.java:388)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.Platform.checkServerTrusted(Platform.java:434)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 	at org.conscrypt.ConscryptEngine.verifyCertificateChain(ConscryptEngine.java:1643)
